Site,FID_Fishnet,mangrove_area,nonmangrove_area,total_area,gridcode
psc_2018_05_site1314,22423785,553.179918,0,553.179918,108
psc_2018_05_site1314,22423786,553.1815998,0,553.1815998,108
psc_2018_05_site1314,22423787,553.1801748,0,553.1801748,108
psc_2018_05_site1314,22423788,552.0195714,1.162775685,553.1823471,108
psc_2018_05_site1314,22423789,553.1816751,0,553.1816751,108
psc_2018_05_site1314,22423790,546.2969582,6.883163079,553.1801213,108
psc_2018_05_site1314,22423791,543.954298,9.226527267,553.1808253,108
psc_2018_05_site1314,22423792,151.7688065,401.4113437,553.1801502,105
psc_2018_05_site1314,22423793,0,553.1821888,553.1821888,3
psc_2018_05_site1314,22423794,0,553.1794672,553.1794672,0
psc_2018_05_site1314,22423795,0,553.178914,553.178914,0
psc_2018_05_site1314,22423796,0,553.1808392,553.1808392,0
psc_2018_05_site1314,22423797,0,311.6925863,311.6925863,0
psc_2018_05_site1314,22431926,0,3.855320175,3.855320175,0
psc_2018_05_site1314,22431927,0,341.2986641,341.2986641,0
psc_2018_05_site1314,22431928,0,553.182078,553.182078,0
psc_2018_05_site1314,22431929,0,553.1831312,553.1831312,0
psc_2018_05_site1314,22431930,0,553.1862379,553.1862379,0
psc_2018_05_site1314,22431931,0,553.1809095,553.1809095,0
psc_2018_05_site1314,22431932,0,553.1812945,553.1812945,1
psc_2018_05_site1314,22431933,0,553.1777011,553.1777011,3
psc_2018_05_site1314,22431934,63.05880531,490.1202359,553.1790412,105
psc_2018_05_site1314,22431935,167.6444627,385.5383523,553.1828151,107
psc_2018_05_site1314,22431936,487.9818948,65.19995062,553.1818454,108
psc_2018_05_site1314,22431937,553.1805729,0,553.1805729,108
psc_2018_05_site1314,22431938,553.1814978,0,553.1814978,108
psc_2018_05_site1314,22431939,553.1846045,0,553.1846045,108
psc_2018_05_site1314,22431940,553.1807012,0,553.1807012,108
psc_2018_05_site1314,22431941,553.1822014,0,553.1822014,108
psc_2018_05_site1314,22431942,553.1832547,0,553.1832547,108
psc_2018_05_site1314,22431943,550.8753304,2.306499261,553.1818297,108
psc_2018_05_site1314,22431944,552.6998749,0.485061495,553.1849364,108
psc_2018_05_site1314,22431945,551.2691533,1.912335485,553.1814888,107
psc_2018_05_site1314,22431946,484.6368114,68.54585029,553.1826617,106
psc_2018_05_site1314,22431947,487.3110024,65.87095574,553.1819582,106
psc_2018_05_site1314,22431948,422.3554654,130.8286456,553.1841111,107
psc_2018_05_site1314,22431949,551.4126679,1.770332176,553.1830001,108
psc_2018_05_site1314,22431950,530.1485497,23.03116935,553.179719,108
psc_2018_05_site1314,22431951,401.4854956,151.6961218,553.1816174,108
psc_2018_05_site1314,22431952,18.31009429,534.8718709,553.1819652,105
psc_2018_05_site1314,22431953,0,553.1846004,553.1846004,3
psc_2018_05_site1314,22431954,0,553.1827506,553.1827506,0
psc_2018_05_site1314,22431955,0,553.1794758,553.1794758,0
psc_2018_05_site1314,22431956,0,553.1815826,553.1815826,0
psc_2018_05_site1314,22431957,0,311.0125575,311.0125575,0
psc_2018_05_site1314,22440085,0,3.02800704,3.02800704,0
psc_2018_05_site1314,22440086,0,334.7446488,334.7446488,0
psc_2018_05_site1314,22440087,0,553.179038,553.179038,0
psc_2018_05_site1314,22440088,0,553.1763163,553.1763163,0
psc_2018_05_site1314,22440089,0,553.1782412,553.1782412,0
psc_2018_05_site1314,22440090,0,553.1812195,553.1812195,0
psc_2018_05_site1314,22440091,0,553.1787412,553.1787412,0
psc_2018_05_site1314,22440092,0,553.1783163,553.1783163,2
psc_2018_05_site1314,22440093,0,553.1779445,553.1779445,104
psc_2018_05_site1314,22440094,402.5214268,150.6576421,553.1790688,107
psc_2018_05_site1314,22440095,552.2388829,0.940855925,553.1797388,108
psc_2018_05_site1314,22440096,545.2043713,7.975217185,553.1795885,108
psc_2018_05_site1314,22440097,553.1782762,0,553.1782762,108
psc_2018_05_site1314,22440098,553.1769796,0,553.1769796,108
psc_2018_05_site1314,22440099,553.1799579,0,553.1799579,108
psc_2018_05_site1314,22440100,553.1779796,0,553.1779796,108
psc_2018_05_site1314,22440101,553.1791613,0,553.1791613,108
psc_2018_05_site1314,22440102,553.1773114,0,553.1773114,108
psc_2018_05_site1314,22440103,553.1782363,0,553.1782363,108
psc_2018_05_site1314,22440104,500.1236565,53.05626177,553.1799183,107
psc_2018_05_site1314,22440105,159.3161793,393.861684,553.1778633,105
psc_2018_05_site1314,22440106,1.832106329,551.34675,553.1788563,5
psc_2018_05_site1314,22440107,1.618972775,551.5598444,553.1788171,6
psc_2018_05_site1314,22440108,141.3402089,411.8396789,553.1798879,107
psc_2018_05_site1314,22440109,553.1777718,0,553.1777718,108
psc_2018_05_site1314,22440110,492.6518665,60.52678988,553.1786564,107
psc_2018_05_site1314,22440111,63.25664084,489.9208862,553.1775271,106
psc_2018_05_site1314,22440112,0,553.1789004,553.1789004,103
psc_2018_05_site1314,22440113,0,553.181007,553.181007,2
psc_2018_05_site1314,22440114,0,553.1786041,553.1786041,0
psc_2018_05_site1314,22440115,0,553.1786041,553.1786041,0
psc_2018_05_site1314,22440116,0,553.1773075,553.1773075,0
psc_2018_05_site1314,22440117,0,310.3300904,310.3300904,0
psc_2018_05_site1314,22448244,0,2.300476949,2.300476949,0
psc_2018_05_site1314,22448245,0,328.0894411,328.0894411,0
psc_2018_05_site1314,22448246,0,553.1798347,553.1798347,0
psc_2018_05_site1314,22448247,0,553.1769314,553.1769314,0
psc_2018_05_site1314,22448248,0,553.1774314,553.1774314,0
psc_2018_05_site1314,22448249,0,553.1780597,553.1780597,0
psc_2018_05_site1314,22448250,0,553.1791129,553.1791129,0
psc_2018_05_site1314,22448251,0,553.1787412,553.1787412,0
psc_2018_05_site1314,22448252,0,553.1768912,553.1768912,3
psc_2018_05_site1314,22448253,108.6338114,444.542726,553.1765374,105
psc_2018_05_site1314,22448254,541.7800876,11.3981867,553.1782743,108
psc_2018_05_site1314,22448255,553.1790728,0,553.1790728,108
psc_2018_05_site1314,22448256,553.1763512,0,553.1763512,108
psc_2018_05_site1314,22448257,553.1768511,0,553.1768511,108
psc_2018_05_site1314,22448258,553.1787762,0,553.1787762,108
psc_2018_05_site1314,22448259,553.1783513,0,553.1783513,108
psc_2018_05_site1314,22448260,551.4847716,1.692016505,553.1767881,108
psc_2018_05_site1314,22448261,539.9071438,13.2728126,553.1799564,108
psc_2018_05_site1314,22448262,553.0991025,0.07827136,553.1773739,108
psc_2018_05_site1314,22448263,406.7988292,146.3769169,553.1757461,108
psc_2018_05_site1314,22448264,120.6821291,432.4969024,553.1790315,107
psc_2018_05_site1314,22448265,0,553.1770149,553.1770149,6
psc_2018_05_site1314,22448266,0,553.1755899,553.1755899,5
psc_2018_05_site1314,22448267,0,553.177515,553.177515,105
psc_2018_05_site1314,22448268,202.4498382,350.7306393,553.1804775,107
psc_2018_05_site1314,22448269,551.9251382,1.251027021,553.1761652,108
psc_2018_05_site1314,22448270,251.0670501,302.1104936,553.1775438,106
psc_2018_05_site1314,22448271,0,553.1778471,553.1778471,5
psc_2018_05_site1314,22448272,0,553.1764221,553.1764221,2
psc_2018_05_site1314,22448273,0,553.1808255,553.1808255,1
psc_2018_05_site1314,22448274,0,553.1764974,553.1764974,0
psc_2018_05_site1314,22448275,0,553.178604,553.178604,0
psc_2018_05_site1314,22448276,0,553.1780509,553.1780509,0
psc_2018_05_site1314,22448277,0,309.6489209,309.6489209,0
psc_2018_05_site1314,22456403,0,1.672860721,1.672860721,0
psc_2018_05_site1314,22456404,0,321.3390146,321.3390146,0
psc_2018_05_site1314,22456405,0,553.1752499,553.1752499,0
psc_2018_05_site1314,22456406,0,553.1798347,553.1798347,0
psc_2018_05_site1314,22456407,0,553.1763781,553.1763781,0
psc_2018_05_site1314,22456408,0,553.1749531,553.1749531,0
psc_2018_05_site1314,22456409,0,553.1766346,553.1766346,0
psc_2018_05_site1314,22456410,0,553.1785596,553.1785596,0
psc_2018_05_site1314,22456411,0,553.179303,553.179303,1
psc_2018_05_site1314,22456412,0,553.1812279,553.1812279,4
psc_2018_05_site1314,22456413,173.1012112,380.0753071,553.1765183,106
psc_2018_05_site1314,22456414,553.175913,0,553.175913,108
psc_2018_05_site1314,22456415,553.1793162,0,553.1793162,108
psc_2018_05_site1314,22456416,553.1774663,0,553.1774663,108
psc_2018_05_site1314,22456417,553.1756163,0,553.1756163,108
psc_2018_05_site1314,22456418,553.1777229,0,553.1777229,108
psc_2018_05_site1314,22456419,541.7031649,11.47452063,553.1776855,108
psc_2018_05_site1314,22456420,71.06998152,482.1074383,553.1774198,108
psc_2018_05_site1314,22456421,73.62327701,479.551392,553.174669,108
psc_2018_05_site1314,22456422,359.0122703,194.164509,553.1767794,108
psc_2018_05_site1314,22456423,357.0662899,196.1095001,553.1757901,108
psc_2018_05_site1314,22456424,0,553.1799798,553.1799798,107
psc_2018_05_site1314,22456425,0,553.176705,553.176705,106
psc_2018_05_site1314,22456426,0,553.1763333,553.1763333,106
psc_2018_05_site1314,22456427,70.22634626,482.9505375,553.1768837,107
psc_2018_05_site1314,22456428,312.9417477,240.2369668,553.1787145,108
psc_2018_05_site1314,22456429,471.2958481,81.87989994,553.1757481,108
psc_2018_05_site1314,22456430,59.08604716,494.089655,553.1757022,105
psc_2018_05_site1314,22456431,0,553.1753687,553.1753687,3
psc_2018_05_site1314,22456432,0,553.1758689,553.1758689,0
psc_2018_05_site1314,22456433,0,553.1794005,553.1794005,0
psc_2018_05_site1314,22456434,0,553.1750725,553.1750725,0
psc_2018_05_site1314,22456435,0,553.1775507,553.1775507,0
psc_2018_05_site1314,22456436,0,553.175701,553.175701,0
psc_2018_05_site1314,22456437,0,308.9659332,308.9659332,0
psc_2018_05_site1314,22464562,0,1.144925864,1.144925864,0
psc_2018_05_site1314,22464563,0,314.4839226,314.4839226,0
psc_2018_05_site1314,22464564,0,553.1752499,553.1752499,0
psc_2018_05_site1314,22464565,0,553.1759932,553.1759932,0
psc_2018_05_site1314,22464566,0,553.1803965,553.1803965,1
psc_2018_05_site1314,22464567,0,553.1771214,553.1771214,2
psc_2018_05_site1314,22464568,0,553.1771214,553.1771214,3
psc_2018_05_site1314,22464569,0,553.1766965,553.1766965,3
psc_2018_05_site1314,22464570,0,553.1775064,553.1775064,3
psc_2018_05_site1314,22464571,0,553.1747847,553.1747847,4
psc_2018_05_site1314,22464572,0,553.1744129,553.1744129,105
psc_2018_05_site1314,22464573,255.8920335,297.2827893,553.1748228,107
psc_2018_05_site1314,22464574,553.174488,0,553.174488,108
psc_2018_05_site1314,22464575,553.1755412,0,553.1755412,108
psc_2018_05_site1314,22464576,553.1760412,0,553.1760412,108
psc_2018_05_site1314,22464577,553.1741914,0,553.1741914,108
psc_2018_05_site1314,22464578,553.1761163,0,553.1761163,108
psc_2018_05_site1314,22464579,522.5648789,30.61433619,553.1792151,108
psc_2018_05_site1314,22464580,1.772018066,551.4040499,553.176068,108
psc_2018_05_site1314,22464581,0,553.1738947,553.1738947,108
psc_2018_05_site1314,22464582,262.8408372,290.3357087,553.1765459,108
psc_2018_05_site1314,22464583,296.9452952,256.2296847,553.17498,108
psc_2018_05_site1314,22464584,362.2416784,190.936461,553.1781394,108
psc_2018_05_site1314,22464585,255.2793541,297.8956912,553.1750453,108
psc_2018_05_site1314,22464586,296.6986381,256.4770849,553.175723,108
psc_2018_05_site1314,22464587,498.46792,54.70704333,553.1749633,108
psc_2018_05_site1314,22464588,476.1655206,77.0118329,553.1773535,108
psc_2018_05_site1314,22464589,123.5694763,429.6060885,553.1755648,108
psc_2018_05_site1314,22464590,0,553.175612,553.175612,105
psc_2018_05_site1314,22464591,0,553.1750588,553.1750588,3
psc_2018_05_site1314,22464592,0,553.1762406,553.1762406,0
psc_2018_05_site1314,22464593,0,553.1772938,553.1772938,0
psc_2018_05_site1314,22464594,0,553.1740191,553.1740191,0
psc_2018_05_site1314,22464595,0,553.1761257,553.1761257,0
psc_2018_05_site1314,22464596,0,553.1751478,553.1751478,0
psc_2018_05_site1314,22464597,0,308.2843641,308.2843641,0
psc_2018_05_site1314,22472721,0,0.71698958,0.71698958,0
psc_2018_05_site1314,22472722,0,307.5343202,307.5343202,0
psc_2018_05_site1314,22472723,0,553.1784584,553.1784584,0
psc_2018_05_site1314,22472724,0,553.1761835,553.1761835,1
psc_2018_05_site1314,22472725,0,553.1758116,553.1758116,2
psc_2018_05_site1314,22472726,0,553.1793432,553.1793432,4
psc_2018_05_site1314,22472727,34.00073405,519.1739197,553.1746537,104
psc_2018_05_site1314,22472728,201.5349609,351.6415082,553.1764691,105
psc_2018_05_site1314,22472729,255.3195612,297.8542023,553.1737635,105
psc_2018_05_site1314,22472730,413.5807288,139.5976886,553.1784175,105
psc_2018_05_site1314,22472731,365.195706,187.9791319,553.174838,106
psc_2018_05_site1314,22472732,229.7868922,323.3874165,553.1743087,107
psc_2018_05_site1314,22472733,513.7944275,39.38203303,553.1764606,108
psc_2018_05_site1314,22472734,553.1773996,0,553.1773996,108
psc_2018_05_site1314,22472735,553.1798779,0,553.1798779,108
psc_2018_05_site1314,22472736,553.1769747,0,553.1769747,108
psc_2018_05_site1314,22472737,553.1774747,0,553.1774747,108
psc_2018_05_site1314,22472738,553.1772314,0,553.1772314,108
psc_2018_05_site1314,22472739,550.6102732,2.568007155,553.1782803,108
psc_2018_05_site1314,22472740,120.16042,433.0161662,553.1765863,108
psc_2018_05_site1314,22472741,0,553.1760631,553.1760631,107
psc_2018_05_site1314,22472742,203.1326629,350.043952,553.1766149,107
psc_2018_05_site1314,22472743,164.8830917,388.2944247,553.1775163,107
psc_2018_05_site1314,22472744,456.2902148,96.88923385,553.1794487,108
psc_2018_05_site1314,22472745,527.3567854,25.81947149,553.1762569,108
psc_2018_05_site1314,22472746,553.1772668,0,553.1772668,108
psc_2018_05_site1314,22472747,553.1777668,0,553.1777668,108
psc_2018_05_site1314,22472748,547.6862112,5.494769384,553.1809806,108
psc_2018_05_site1314,22472749,266.3361234,286.8399861,553.1761095,108
psc_2018_05_site1314,22472750,0,553.1775988,553.1775988,105
psc_2018_05_site1314,22472751,0,553.1761738,553.1761738,3
psc_2018_05_site1314,22472752,0,553.1782805,553.1782805,0
psc_2018_05_site1314,22472753,0,553.178909,553.178909,0
psc_2018_05_site1314,22472754,0,553.1773025,553.1773025,0
psc_2018_05_site1314,22472755,0,553.1792276,553.1792276,0
psc_2018_05_site1314,22472756,0,553.1775594,553.1775594,0
psc_2018_05_site1314,22472757,0,307.604319,307.604319,0
psc_2018_05_site1314,22480880,0,0.388546401,0.388546401,0
psc_2018_05_site1314,22480881,0,300.4845507,300.4845507,0
psc_2018_05_site1314,22480882,0,553.1733868,553.1733868,0
psc_2018_05_site1314,22480883,0,553.1757367,553.1757367,0
psc_2018_05_site1314,22480884,0,553.1724617,553.1724617,2
psc_2018_05_site1314,22480885,71.91571791,481.2565809,553.1722988,103
psc_2018_05_site1314,22480886,180.7294985,372.4450557,553.1745542,106
psc_2018_05_site1314,22480887,470.5933751,82.57975128,553.1731264,107
psc_2018_05_site1314,22480888,536.1273005,17.0462798,553.1735803,108
psc_2018_05_site1314,22480889,511.8578915,41.31402676,553.1719183,108
psc_2018_05_site1314,22480890,553.1763247,0,553.1763247,108
psc_2018_05_site1314,22480891,553.1744748,0,553.1744748,108
psc_2018_05_site1314,22480892,544.4936993,8.679350447,553.1730497,108
psc_2018_05_site1314,22480893,553.172253,0,553.172253,108
psc_2018_05_site1314,22480894,553.1728814,0,553.1728814,108
psc_2018_05_site1314,22480895,553.1777096,0,553.1777096,108
psc_2018_05_site1314,22480896,553.1719563,0,553.1719563,108
psc_2018_05_site1314,22480897,553.171713,0,553.171713,108
psc_2018_05_site1314,22480898,553.173638,0,553.173638,108
psc_2018_05_site1314,22480899,319.9401724,233.2358551,553.1760276,108
psc_2018_05_site1314,22480900,213.9884772,339.1856486,553.1741258,107
psc_2018_05_site1314,22480901,0,553.1733414,553.1733414,105
psc_2018_05_site1314,22480902,0,553.1739699,553.1739699,6
psc_2018_05_site1314,22480903,12.47791604,540.69409,553.1720061,106
psc_2018_05_site1314,22480904,49.3144243,503.8614052,553.1758295,108
psc_2018_05_site1314,22480905,459.1620262,94.01129409,553.1733203,108
psc_2018_05_site1314,22480906,553.1736734,0,553.1736734,108
psc_2018_05_site1314,22480907,553.1709518,0,553.1709518,108
psc_2018_05_site1314,22480908,480.0317193,73.144762,553.1764813,108
psc_2018_05_site1314,22480909,310.0877515,243.0858846,553.1736362,108
psc_2018_05_site1314,22480910,0,553.1740055,553.1740055,105
psc_2018_05_site1314,22480911,0,553.1725805,553.1725805,3
psc_2018_05_site1314,22480912,0,553.1736338,553.1736338,0
psc_2018_05_site1314,22480913,0,553.1753156,553.1753156,0
psc_2018_05_site1314,22480914,0,553.1734659,553.1734659,0
psc_2018_05_site1314,22480915,0,553.1720409,553.1720409,0
psc_2018_05_site1314,22480916,0,553.173966,553.173966,0
psc_2018_05_site1314,22480917,0,306.9230655,306.9230655,0
psc_2018_05_site1314,22489040,0,193.0450717,193.0450717,0
psc_2018_05_site1314,22489041,0,553.1754803,553.1754803,0
psc_2018_05_site1314,22489042,0,553.1736302,553.1736302,0
psc_2018_05_site1314,22489043,0,553.1719618,553.1719618,0
psc_2018_05_site1314,22489044,0,553.1714084,553.1714084,3
psc_2018_05_site1314,22489045,372.4019703,180.770716,553.1726863,105
psc_2018_05_site1314,22489046,529.1834638,23.99228045,553.1757442,108
psc_2018_05_site1314,22489047,345.0587141,208.1147589,553.173473,108
psc_2018_05_site1314,22489048,346.2633636,206.9087632,553.1721268,108
psc_2018_05_site1314,22489049,489.8045944,63.3684791,553.1730735,108
psc_2018_05_site1314,22489050,530.8203369,22.35350948,553.1738464,108
psc_2018_05_site1314,22489051,550.89337,2.280383535,553.1737536,108
psc_2018_05_site1314,22489052,553.1724964,0,553.1724964,108
psc_2018_05_site1314,22489053,553.1733681,0,553.1733681,108
psc_2018_05_site1314,22489054,553.1739964,0,553.1739964,108
psc_2018_05_site1314,22489055,553.1752313,0,553.1752313,108
psc_2018_05_site1314,22489056,553.1709031,0,553.1709031,108
psc_2018_05_site1314,22489057,513.7236967,39.44978247,553.1734791,108
psc_2018_05_site1314,22489058,108.246176,444.9276365,553.1738125,108
psc_2018_05_site1314,22489059,182.4918091,370.683728,553.1755371,108
psc_2018_05_site1314,22489060,168.9263241,384.2489634,553.1752875,106
psc_2018_05_site1314,22489061,0,553.1746998,553.1746998,4
psc_2018_05_site1314,22489062,0,553.1742132,553.1742132,4
psc_2018_05_site1314,22489063,0,553.1723633,553.1723633,105
psc_2018_05_site1314,22489064,178.3236164,374.8522381,553.1758545,108
psc_2018_05_site1314,22489065,389.0052397,164.1657725,553.1710122,108
psc_2018_05_site1314,22489066,444.0720833,109.0996427,553.171726,108
psc_2018_05_site1314,22489067,553.1731202,0,553.1731202,108
psc_2018_05_site1314,22489068,553.1751736,0,553.1751736,108
psc_2018_05_site1314,22489069,339.3841319,213.7880389,553.1721708,108
psc_2018_05_site1314,22489070,0,553.1738239,553.1738239,105
psc_2018_05_site1314,22489071,0,553.1736955,553.1736955,3
psc_2018_05_site1314,22489072,0,553.1733238,553.1733238,0
psc_2018_05_site1314,22489073,0,553.1764307,553.1764307,0
psc_2018_05_site1314,22489074,0,553.1745809,553.1745809,0
psc_2018_05_site1314,22489075,0,553.1731559,553.1731559,0
psc_2018_05_site1314,22489076,0,553.1737845,553.1737845,0
psc_2018_05_site1314,22489077,0,306.2400813,306.2400813,0
psc_2018_05_site1314,22497200,0,281.3110043,281.3110043,0
